chroma_energy,mfcc,chroma_stft,zero_crossing_rate,spectral_centroid,spectral_rolloff,genre
0.275,-7.227,0.297,0.531,7772.688,9885.894,pop
0.28,-7.339,0.282,0.533,7791.683,9898.813,pop
0.278,-7.909,0.273,0.537,7836.118,9939.727,pop
0.276,-8.145,0.276,0.54,7875.013,9978.486,pop
0.273,-8.332,0.3,0.544,7911.867,10028.013,pop
0.285,9.749,0.34,0.081,2355.615,5079.683,pop
0.286,10.261,0.378,0.08,2337.663,5127.056,pop
0.284,10.259,0.438,0.074,2340.581,5191.655,pop
0.284,10.649,0.452,0.071,2322.479,5249.795,pop
0.273,10.836,0.432,0.066,2372.58,5415.601,pop
0.267,11.17,0.432,0.064,2421.618,5572.793,pop
0.275,11.282,0.458,0.063,2444.928,5661.079,pop
0.274,11.291,0.472,0.06,2475.849,5792.432,pop
0.277,11.181,0.475,0.054,2463.723,5809.658,pop
0.28,11.332,0.469,0.055,2501.555,5841.958,pop
0.231,0.345,0.248,0.069,1913.748,3776.924,pop
0.231,-0.272,0.231,0.069,1875.747,3652.031,pop
0.233,-0.123,0.219,0.068,1831.645,3369.946,pop
0.229,0.004,0.217,0.07,1825.885,3279.507,pop
0.237,-0.117,0.203,0.07,1857.235,3441.006,pop
0.237,0.295,0.181,0.07,1999.039,3947.036,pop
0.239,-1.197,0.175,0.069,2061.456,4093.462,pop
0.231,-1.262,0.178,0.068,1990.664,4039.629,pop
0.238,-1.212,0.188,0.068,2029.375,4201.128,pop
0.242,-1.226,0.189,0.065,2048.71,4224.814,pop
0.267,8.323,0.397,0.093,2802.746,6627.92,pop
0.263,8.124,0.372,0.092,2731.104,6468.574,pop
0.264,7.818,0.358,0.091,2759.771,6365.215,pop
0.256,8.029,0.386,0.084,2688.876,6180.029,pop
0.26,8.375,0.408,0.088,2789.955,6526.714,pop
0.263,7.798,0.389,0.088,2806.048,6498.721,pop
0.265,7.761,0.401,0.089,2815.52,6470.728,pop
0.264,7.802,0.415,0.086,2756.831,6337.222,pop
0.263,7.768,0.466,0.085,2702.509,6182.183,pop
0.273,7.652,0.488,0.083,2672.459,6169.263,pop
0.22,-3.901,0.269,0.155,3993.808,8012.505,pop
0.222,-3.701,0.272,0.156,3976.042,8016.812,pop
0.225,-4.342,0.276,0.158,3973.272,7993.125,pop
0.232,-4.879,0.286,0.154,3962.701,8006.045,pop
0.228,-5.005,0.277,0.153,3964.608,8023.271,pop
0.232,-4.218,0.256,0.156,4009.541,8062.031,pop
0.239,-5.332,0.252,0.155,3944.51,8049.111,pop
0.236,-4.85,0.248,0.156,3947.68,8025.425,pop
0.243,-5.673,0.253,0.159,3997.13,8070.645,pop
0.246,-6.054,0.265,0.163,3979.934,8053.418,pop
0.273,5.464,0.445,0.036,2193.238,5900.098,pop
0.264,6.479,0.499,0.04,2442.196,6632.227,pop
0.263,6.456,0.473,0.044,2579.877,6985.371,pop
0.268,7.186,0.532,0.046,2614.675,7105.957,pop
0.271,7.27,0.547,0.047,2692.672,7321.289,pop
0.277,7.802,0.532,0.049,2705.967,7388.042,pop
0.28,7.786,0.523,0.049,2735.73,7730.42,pop
0.28,8.026,0.583,0.053,2765.265,7782.1,pop
0.285,8.204,0.602,0.048,2770.426,7777.793,pop
0.288,8.802,0.672,0.048,2757.551,7655.054,pop
0.25,4.987,0.477,0.077,3027.935,6800.186,pop
0.253,4.516,0.473,0.085,3113.558,6978.911,pop
0.27,4.091,0.476,0.098,3189.42,7127.49,pop
0.273,3.505,0.474,0.112,3262.839,7105.957,pop
0.274,2.855,0.473,0.12,3308.109,7062.891,pop
0.27,2.1,0.453,0.13,3421.059,7273.916,pop
0.271,1.13,0.419,0.139,3443.76,7235.156,pop
0.267,0.422,0.412,0.153,3586.657,7336.362,pop
0.256,0.169,0.408,0.164,3745.215,7635.674,pop
0.279,-1.024,0.412,0.175,3930.57,8072.798,pop
0.267,4.627,0.495,0.182,3740.887,6851.865,pop
0.267,5.373,0.506,0.153,3558.101,6841.099,pop
0.258,5.99,0.541,0.127,3366.016,6795.879,pop
0.222,6.475,0.574,0.102,3120.97,6571.934,pop
0.236,6.578,0.573,0.082,2977.225,6429.814,pop
0.238,6.507,0.529,0.067,2809.404,6272.622,pop
0.238,6.769,0.494,0.059,2718.97,6218.789,pop
0.239,6.779,0.498,0.054,2607.956,6059.443,pop
0.238,6.919,0.539,0.048,2536.173,5956.084,pop
0.25,6.592,0.588,0.047,2498.81,5919.478,pop
0.273,5.969,0.55,0.081,2300.416,4847.124,pop
0.276,5.509,0.542,0.089,2383.852,4941.87,pop
0.275,5.622,0.584,0.093,2431.943,5021.543,pop
0.272,5.176,0.549,0.1,2496.739,5051.689,pop
0.273,4.869,0.557,0.107,2559.936,5099.062,pop
0.27,4.203,0.573,0.112,2599.874,5135.669,pop
0.271,3.885,0.606,0.114,2642.943,5213.188,pop
0.273,3.697,0.606,0.12,2658.305,5241.182,pop
0.274,3.929,0.607,0.122,2679.55,5297.168,pop
0.274,3.9,0.629,0.127,2713.35,5402.681,pop
0.248,-6.84,0.228,0.019,923.809,1438.418,pop
0.247,-7.213,0.223,0.021,767.336,1115.42,pop
0.259,-7.562,0.223,0.022,975.716,1636.523,pop
0.245,-9.402,0.206,0.023,719.606,1033.594,pop
0.244,-8.303,0.203,0.022,894.458,1326.445,pop
0.246,-8.466,0.203,0.023,905.29,1384.585,pop
0.255,-8.727,0.201,0.024,996.629,1531.011,pop
0.23,-10.287,0.189,0.024,817.602,1214.473,pop
0.231,-9.654,0.188,0.024,960.315,1371.665,pop
0.241,-9.492,0.187,0.024,991.913,1522.397,pop
0.25,4.987,0.477,0.077,3027.935,6800.186,pop
0.253,4.516,0.473,0.085,3113.558,6978.911,pop
0.27,4.091,0.476,0.098,3189.42,7127.49,pop
0.273,3.505,0.474,0.112,3262.839,7105.957,pop
0.274,2.855,0.473,0.12,3308.109,7062.891,pop
0.27,2.1,0.453,0.13,3421.059,7273.916,pop
0.271,1.13,0.419,0.139,3443.76,7235.156,pop
0.267,0.422,0.412,0.153,3586.657,7336.362,pop
0.256,0.169,0.408,0.164,3745.215,7635.674,pop
0.279,-1.024,0.412,0.175,3930.57,8072.798,pop
0.268,6.09,0.535,0.076,2248.258,4233.428,pop
0.253,5.852,0.47,0.074,2195.685,4125.762,pop
0.265,5.537,0.517,0.074,2187.182,4142.988,pop
0.267,5.173,0.624,0.073,2206.762,4164.521,pop
0.268,4.657,0.54,0.072,2218.47,4162.368,pop
0.274,5.494,0.502,0.073,2337.786,4767.451,pop
0.276,5.832,0.497,0.073,2350.486,4959.097,pop
0.274,5.241,0.566,0.075,2444.423,5232.568,pop
0.26,4.672,0.583,0.076,2484.414,5344.541,pop
0.262,5.601,0.511,0.077,2517.033,5495.273,pop
0.25,-2.328,0.258,0.066,3023.202,6843.252,pop
0.249,-2.036,0.267,0.064,3036.097,6873.398,pop
0.25,-1.715,0.265,0.064,3081.619,6869.092,pop
0.25,-2.072,0.269,0.068,3144.319,6914.312,pop
0.256,-1.974,0.277,0.069,3153.523,6860.479,pop
0.254,-2.267,0.303,0.074,3142.143,6772.192,pop
0.257,-2.305,0.355,0.078,3085.833,6651.606,pop
0.264,-2.168,0.376,0.081,3026.634,6556.86,pop
0.272,-2.479,0.391,0.085,2952.083,6399.668,pop
0.273,-2.165,0.416,0.091,2907.205,6281.235,pop
0.273,-0.646,0.309,0.074,3101.793,8697.261,pop
0.276,-0.987,0.317,0.069,3102.332,8770.474,pop
0.271,0.074,0.349,0.07,3164.448,8826.46,pop
0.275,-0.14,0.281,0.071,3244.765,8938.433,pop
0.268,-0.11,0.293,0.065,3250.705,8906.133,pop
0.273,-0.129,0.252,0.062,3253.727,8921.206,pop
0.275,-0.247,0.248,0.061,3319.133,8957.812,pop
0.274,-0.434,0.216,0.071,3925.061,9214.058,pop
0.278,-0.48,0.202,0.086,4260.896,9354.023,pop
0.276,-0.561,0.207,0.098,4373.438,9366.943,pop
0.262,3.745,0.547,0.153,3948.895,7812.246,pop
0.273,3.306,0.597,0.16,3958.644,7911.299,pop
0.278,3.711,0.662,0.166,3954.181,8083.564,pop
0.277,3.086,0.608,0.169,3978.29,8266.597,pop
0.278,3.228,0.542,0.172,4040.522,8240.757,pop
0.277,3.2,0.65,0.171,3995.935,8055.571,pop
0.28,3.568,0.567,0.169,3921.97,7950.059,pop
0.275,3.394,0.586,0.16,3857.176,7782.1,pop
0.276,3.735,0.553,0.146,3664.463,7534.468,pop
0.279,3.649,0.572,0.13,3548.959,7291.143,pop
0.262,8.265,0.559,0.077,3016.496,6057.29,pop
0.253,8.867,0.574,0.077,2913.892,5699.839,pop
0.24,8.802,0.57,0.077,2903.7,5788.125,pop
0.242,8.753,0.549,0.083,2944.72,5878.564,pop
0.237,9.052,0.504,0.083,2987.29,5928.091,pop
0.249,9.071,0.475,0.079,2884.02,5717.065,pop
0.246,9.1,0.463,0.077,2867.449,5826.885,pop
0.262,8.982,0.439,0.077,2805.98,5747.212,pop
0.263,9.231,0.417,0.07,2723.603,5686.919,pop
0.246,9.302,0.401,0.058,2639.639,5796.738,pop
0.261,-5.035,0.602,0.395,6414.91,9928.96,pop
0.257,-5.347,0.627,0.372,6264.491,9877.28,pop
0.256,-5.468,0.593,0.357,6149.44,9838.521,pop
0.271,-2.877,0.631,0.342,5748.206,8822.153,pop
0.282,-2.002,0.655,0.323,5445.134,8729.561,pop
0.287,-2.74,0.64,0.298,5109.396,8494.849,pop
0.281,-3.322,0.662,0.276,4831.567,8206.304,pop
0.281,-3.144,0.63,0.257,4750.805,8025.425,pop
0.282,-2.65,0.609,0.238,4648.059,7982.358,pop
0.281,-2.33,0.605,0.226,4392.41,7859.619,pop
0.242,-0.456,0.549,0.131,3625.615,7187.783,pop
0.24,-1.108,0.512,0.101,3302.794,6746.353,pop
0.224,-0.88,0.484,0.075,3089.374,6375.981,pop
0.231,-0.702,0.498,0.069,3401.824,7616.294,pop
0.257,1.426,0.628,0.062,3057.383,7314.829,pop
0.283,1.569,0.616,0.053,2899.858,7174.863,pop
0.279,2.005,0.618,0.046,2877.534,7258.843,pop
0.279,3.587,0.579,0.045,2796.282,7217.93,pop
0.28,4.506,0.616,0.046,2773.986,7168.403,pop
0.28,4.559,0.657,0.045,2792.539,7060.737,pop
0.267,-2.497,0.584,0.032,2018.178,4752.378,pop
0.259,-2.688,0.6,0.03,1986.376,4670.552,pop
0.239,-3.055,0.558,0.029,1966.443,4644.712,pop
0.232,-4.039,0.52,0.028,1927.911,4638.252,pop
0.238,-4.579,0.518,0.021,1794.906,4168.828,pop
0.222,-4.385,0.551,0.018,1765.275,4138.682,pop
0.228,-4.597,0.513,0.017,1683.787,3880.283,pop
0.233,-4.789,0.486,0.017,1752.466,4095.615,pop
0.237,-4.628,0.526,0.015,1573.882,3632.651,pop
0.251,-4.978,0.559,0.014,1560.254,3656.338,pop
0.228,0.519,0.126,0.06,2695.384,5174.429,pop
0.233,0.324,0.126,0.06,2711.496,5200.269,pop
0.21,0.431,0.126,0.06,2744.415,5247.642,pop
0.225,-0.172,0.126,0.059,2687.903,5109.829,pop
0.214,-0.804,0.126,0.059,2745.479,5295.015,pop
0.221,-0.333,0.127,0.059,2648.352,5105.522,pop
0.219,0.172,0.128,0.059,2699.256,5174.429,pop
0.218,0.564,0.131,0.059,2722.273,5204.575,pop
0.207,-0.005,0.132,0.06,2715.026,5152.896,pop
0.231,0.588,0.133,0.06,2637.441,5034.463,pop
0.268,-1.295,0.405,0.059,2504.82,5628.779,pop
0.268,-2.456,0.375,0.061,2597.109,5818.271,pop
0.268,-2.636,0.378,0.062,2633.021,5941.011,pop
0.269,-2.781,0.376,0.064,2684.713,6052.983,pop
0.264,-2.696,0.377,0.067,2749.497,6248.936,pop
0.266,-2.637,0.388,0.068,2731.303,6341.528,pop
0.262,-3.301,0.391,0.068,2745.015,6423.354,pop
0.259,-4.095,0.383,0.067,2749.058,6513.794,pop
0.25,-4.005,0.39,0.068,2800.322,6703.286,pop
0.253,-4.939,0.381,0.068,2818.784,6862.632,pop
0.282,2.064,0.406,0.073,2820.331,6869.092,pop
0.28,2.634,0.415,0.071,2859.534,6916.465,pop
0.278,3.217,0.471,0.071,2867.755,6972.451,pop
0.274,3.923,0.437,0.072,2889.427,7177.017,pop
0.274,4.563,0.436,0.075,2932.431,7192.09,pop
0.269,5.497,0.488,0.069,2890.629,7082.271,pop
0.27,6.036,0.431,0.065,2811.751,6914.312,pop
0.264,6.201,0.442,0.062,2715.08,6698.979,pop
0.271,6.487,0.44,0.06,2613.374,6481.494,pop
0.27,6.54,0.463,0.057,2492.298,6212.329,pop
0.271,-0.077,0.331,0.052,2218.008,5312.241,pop
0.271,-0.27,0.392,0.053,2251.118,5323.008,pop
0.271,-0.019,0.368,0.054,2322.008,5592.173,pop
0.277,0.743,0.363,0.057,2325.028,5738.599,pop
0.277,0.69,0.32,0.061,2314.865,5671.846,pop
0.279,1.115,0.329,0.063,2353.173,5706.299,pop
0.277,1.277,0.36,0.066,2450.547,6145.576,pop
0.281,1.579,0.341,0.068,2467.871,6266.162,pop
0.28,1.814,0.327,0.07,2535.335,6382.441,pop
0.28,1.93,0.323,0.073,2622.796,6550.4,pop
0.217,7.329,0.427,0.228,6012.701,9844.98,pop
0.207,7.245,0.432,0.225,6044.115,9864.36,pop
0.222,7.058,0.444,0.225,6040.724,9883.74,pop
0.222,6.87,0.453,0.221,6018.7,9900.967,pop
0.216,6.932,0.459,0.218,6013.378,9892.354,pop
0.205,6.899,0.456,0.216,6021.354,9907.427,pop
0.194,6.549,0.444,0.206,6031.412,9909.58,pop
0.22,6.432,0.441,0.204,5915.72,9870.82,pop
0.233,6.77,0.482,0.195,5675.149,9840.674,pop
0.255,6.468,0.563,0.188,5492.275,9786.841,pop
0.235,5.913,0.391,0.071,3965.802,7599.067,pop
0.218,5.678,0.43,0.08,4127.961,7646.44,pop
0.215,5.059,0.436,0.094,4260.874,7704.58,pop
0.211,4.692,0.438,0.102,4325.682,7728.267,pop
0.215,4.444,0.48,0.117,4399.613,7754.106,pop
0.203,3.625,0.507,0.133,4514.029,7790.713,pop
0.229,2.175,0.491,0.153,4651.63,7825.166,pop
0.23,1.701,0.536,0.167,4720.283,7861.772,pop
0.246,0.966,0.551,0.186,4778.599,7891.919,pop
0.263,0.798,0.594,0.199,4794.683,7866.079,pop
0.22,3.396,0.444,0.067,2662.6,6317.842,pop
0.223,3.519,0.404,0.067,2561.0,6080.977,pop
0.221,2.912,0.46,0.066,2511.999,5962.544,pop
0.222,2.873,0.407,0.066,2430.315,5717.065,pop
0.225,2.454,0.413,0.068,2399.826,5656.772,pop
0.231,2.674,0.44,0.065,2357.694,5538.34,pop
0.221,2.07,0.412,0.068,2298.961,5264.868,pop
0.217,1.744,0.413,0.066,2317.377,5316.548,pop
0.218,1.846,0.415,0.065,2270.582,5226.108,pop
0.232,1.862,0.405,0.063,2203.275,5071.069,pop
0.273,5.778,0.334,0.045,2289.282,6085.283,pop
0.276,5.281,0.305,0.045,2325.24,6158.496,pop
0.261,5.56,0.293,0.045,2254.161,6022.837,pop
0.259,5.598,0.28,0.04,2248.839,5988.384,pop
0.259,5.557,0.275,0.044,2229.355,5962.544,pop
0.27,5.268,0.264,0.043,2282.423,6072.363,pop
0.268,5.395,0.27,0.042,2243.303,6076.67,pop
0.254,5.084,0.266,0.04,2311.594,6257.549,pop
0.263,5.226,0.265,0.042,2288.531,6195.103,pop
0.273,5.29,0.275,0.042,2310.451,6307.075,pop
0.249,0.74,0.61,0.023,1059.023,1856.162,pop
0.256,0.674,0.561,0.024,1345.535,2782.09,pop
0.266,-0.957,0.56,0.026,1312.085,2700.264,pop
0.273,-1.682,0.567,0.027,1141.067,1996.128,pop
0.274,-2.297,0.609,0.029,1283.298,2633.511,pop
0.278,-2.867,0.58,0.029,1237.623,2527.998,pop
0.277,-3.409,0.593,0.031,1325.672,2745.483,pop
0.278,-4.995,0.528,0.034,1437.723,3072.788,pop
0.274,-5.832,0.552,0.034,1431.696,3107.241,pop
0.258,-7.627,0.519,0.035,1544.283,3369.946,pop
0.265,-6.695,0.531,0.194,4468.126,7891.919,pop
0.263,-6.413,0.509,0.21,4684.442,8462.549,pop
0.261,-5.606,0.514,0.22,4807.632,8649.888,pop
0.261,-5.578,0.465,0.231,4908.086,8740.327,pop
0.255,-4.183,0.457,0.24,4983.632,9203.291,pop
0.243,-5.865,0.431,0.247,5198.036,9735.161,pop
0.238,-6.892,0.42,0.255,5362.044,9857.9,pop
0.243,-5.37,0.4,0.256,5340.249,9883.74,pop
0.241,-6.757,0.404,0.256,5337.159,9911.733,pop
0.245,-5.123,0.404,0.25,5257.861,9905.273,pop
0.265,5.523,0.268,0.04,2296.243,6216.636,pop
0.27,5.461,0.273,0.039,2283.976,6242.476,pop
0.24,5.137,0.271,0.038,2328.065,6416.895,pop
0.268,5.24,0.272,0.039,2337.569,6403.975,pop
0.276,5.255,0.283,0.041,2356.751,6492.261,pop
0.273,5.155,0.266,0.038,2383.163,6636.533,pop
0.256,5.058,0.253,0.042,2402.196,6649.453,pop
0.256,5.059,0.253,0.041,2461.988,6847.559,pop
0.233,4.83,0.252,0.041,2436.463,6752.812,pop
0.223,5.011,0.256,0.04,2482.15,6968.145,pop
0.27,6.604,0.342,0.104,3703.732,8303.203,pop
0.276,6.049,0.345,0.109,3753.27,8544.375,pop
0.276,5.483,0.354,0.112,3858.642,8757.554,pop
0.275,4.867,0.335,0.114,3915.237,8865.22,pop
0.275,4.964,0.408,0.122,3934.123,8886.753,pop
0.26,5.004,0.388,0.123,4017.024,8509.922,pop
0.273,5.061,0.447,0.12,3897.244,8421.636,pop
0.275,4.013,0.407,0.125,3893.615,8281.67,pop
0.276,3.317,0.497,0.128,3825.833,8029.731,pop
0.279,3.754,0.518,0.131,3860.802,8049.111,pop
0.204,-7.193,0.229,0.052,3331.669,7213.623,pop
0.207,-6.172,0.227,0.053,3356.143,7553.848,pop
0.211,-6.515,0.222,0.051,3363.68,7702.427,pop
0.207,-7.624,0.224,0.049,3401.867,7805.786,pop
0.196,-7.544,0.216,0.051,3409.055,7861.772,pop
0.203,-6.673,0.211,0.051,3425.444,7859.619,pop
0.217,-7.254,0.21,0.049,3443.265,7926.372,pop
0.206,-6.704,0.214,0.049,3410.886,7771.333,pop
0.194,-7.227,0.213,0.048,3327.155,7226.543,pop
0.191,-8.086,0.219,0.05,3334.862,7009.058,pop
0.274,-3.33,0.347,0.081,2477.271,5568.486,pop
0.267,-3.297,0.351,0.082,2491.666,5607.246,pop
0.271,-1.614,0.367,0.082,2545.401,5801.045,pop
0.266,-1.955,0.411,0.084,2515.159,5723.525,pop
0.265,-1.66,0.428,0.084,2533.965,5798.892,pop
0.258,-1.32,0.44,0.084,2585.45,5990.537,pop
0.264,-0.741,0.437,0.083,2577.581,6009.917,pop
0.258,-0.771,0.408,0.08,2557.368,5979.771,pop
0.251,-0.599,0.354,0.074,2493.385,5895.791,pop
0.265,-0.853,0.349,0.068,2480.193,5902.251,pop
0.212,-2.866,0.279,0.109,3410.003,8837.227,pop
0.207,-3.067,0.279,0.11,3432.746,8910.439,pop
0.213,-3.47,0.281,0.112,3500.736,9123.618,pop
0.208,-3.831,0.293,0.112,3592.921,9321.724,pop
0.211,-3.073,0.281,0.109,3598.534,9354.023,pop
0.207,-2.575,0.292,0.113,3614.128,9332.49,pop
0.21,-4.032,0.274,0.114,3659.412,9371.25,pop
0.212,-3.85,0.283,0.109,3690.922,9397.09,pop
0.215,-3.993,0.286,0.113,3814.477,9214.058,pop
0.219,-2.985,0.301,0.118,3891.087,9033.179,pop
0.267,9.665,0.52,0.044,2706.945,7179.17,pop
0.243,10.693,0.532,0.048,2760.075,7187.783,pop
0.245,10.205,0.492,0.049,2772.992,7065.044,pop
0.259,10.933,0.518,0.056,2833.115,7129.644,pop
0.259,10.639,0.559,0.055,2834.147,7086.577,pop
0.263,10.815,0.55,0.052,2826.27,6963.838,pop
0.264,10.794,0.577,0.056,2925.197,7039.204,pop
0.257,10.489,0.552,0.066,3061.148,7192.09,pop
0.267,10.531,0.62,0.073,3239.278,7422.495,pop
0.257,10.276,0.604,0.08,3355.763,7504.321,pop
0.238,5.471,0.293,0.071,2723.712,5378.994,pop
0.25,5.073,0.294,0.07,2767.162,5422.061,pop
0.253,5.006,0.277,0.07,2745.643,5331.621,pop
0.252,5.098,0.291,0.071,2781.766,5385.454,pop
0.254,4.933,0.286,0.075,2797.21,5342.388,pop
0.247,4.904,0.282,0.075,2810.929,5353.154,pop
0.255,4.674,0.265,0.075,2822.588,5340.234,pop
0.238,5.02,0.26,0.078,2851.035,5351.001,pop
0.236,4.81,0.252,0.078,2875.125,5383.301,pop
0.249,4.322,0.248,0.082,2918.833,5424.214,pop
0.276,3.272,0.501,0.162,4003.11,8436.709,pop
0.274,3.868,0.477,0.167,3928.586,8376.416,pop
0.275,4.224,0.447,0.166,3847.122,8313.97,pop
0.271,4.399,0.426,0.143,3719.341,8180.464,pop
0.266,4.268,0.413,0.135,3611.222,8083.564,pop
0.252,4.648,0.431,0.125,3522.424,7993.125,pop
0.242,4.576,0.436,0.121,3500.715,8059.878,pop
0.238,4.158,0.402,0.111,3419.656,8066.338,pop
0.246,3.922,0.417,0.102,3342.843,8068.491,pop
0.254,4.2,0.457,0.092,3276.074,8023.271,pop
0.255,6.184,0.255,0.114,3212.255,7062.891,pop
0.265,6.001,0.288,0.114,3190.798,6955.225,pop
0.26,5.996,0.336,0.115,3194.793,6974.604,pop
0.269,6.294,0.343,0.115,3179.404,6942.305,pop
0.263,6.302,0.338,0.114,3186.984,7011.211,pop
0.269,5.93,0.333,0.113,3177.227,6959.531,pop
0.265,6.319,0.361,0.112,3169.592,6920.771,pop
0.268,5.924,0.387,0.112,3191.357,6996.138,pop
0.267,6.175,0.4,0.109,3211.854,7144.717,pop
0.269,6.233,0.404,0.109,3249.771,7153.33,pop
0.236,4.001,0.408,0.05,2591.071,6862.632,pop
0.226,3.939,0.391,0.054,2632.691,6869.092,pop
0.222,4.277,0.423,0.054,2681.875,6879.858,pop
0.228,4.368,0.422,0.053,2650.844,6826.025,pop
0.246,4.246,0.407,0.05,2613.248,6735.586,pop
0.224,4.251,0.46,0.052,2549.589,6541.787,pop
0.227,4.628,0.484,0.054,2530.595,6487.954,pop
0.237,4.629,0.505,0.054,2538.418,6414.741,pop
0.232,4.659,0.494,0.06,2575.431,6698.979,pop
0.231,4.705,0.503,0.063,2591.643,6785.112,pop
0.243,3.515,0.211,0.082,2585.941,5841.958,reggae
0.231,3.297,0.204,0.082,2634.787,5869.951,reggae
0.237,3.685,0.207,0.081,2680.232,5934.551,reggae
0.249,2.987,0.205,0.079,2583.901,5801.045,reggae
0.238,3.315,0.209,0.08,2618.219,5835.498,reggae
0.244,3.019,0.204,0.082,2628.533,5816.118,reggae
0.245,2.771,0.2,0.082,2565.493,5712.759,reggae
0.229,3.156,0.201,0.08,2577.669,5721.372,reggae
0.233,2.827,0.199,0.082,2609.061,5783.818,reggae
0.255,2.885,0.202,0.083,2635.871,5839.805,reggae
0.244,-6.088,0.288,0.084,2490.368,5824.731,reggae
0.252,-5.684,0.284,0.086,2496.116,5822.578,reggae
0.252,-6.095,0.289,0.086,2503.926,5798.892,reggae
0.249,-4.46,0.29,0.085,2454.084,5749.365,reggae
0.243,-5.665,0.29,0.082,2388.351,5506.04,reggae
0.247,-5.13,0.299,0.082,2345.116,5409.141,reggae
0.239,-4.451,0.269,0.076,2309.682,5383.301,reggae
0.241,-5.05,0.262,0.071,2192.764,5096.909,reggae
0.239,-5.746,0.263,0.069,2150.68,4978.477,reggae
0.234,-5.221,0.253,0.066,2046.02,4584.419,reggae
0.271,-6.964,0.405,0.116,2652.292,5077.529,reggae
0.274,-7.226,0.426,0.113,2643.899,5034.463,reggae
0.268,-7.991,0.387,0.109,2590.128,4864.351,reggae
0.273,-7.084,0.382,0.106,2633.823,4961.25,reggae
0.269,-7.536,0.409,0.102,2454.842,4672.705,reggae
0.247,-9.356,0.35,0.096,2462.364,4711.465,reggae
0.255,-10.107,0.311,0.091,2395.72,4655.479,reggae
0.255,-9.84,0.318,0.087,2418.653,4672.705,reggae
0.254,-12.129,0.347,0.085,2446.022,4705.005,reggae
0.249,-12.171,0.354,0.083,2444.077,4748.071,reggae
0.248,3.948,0.266,0.055,1481.566,2698.11,reggae
0.256,3.455,0.289,0.057,1603.411,2848.843,reggae
0.254,3.286,0.31,0.056,1458.016,2620.591,reggae
0.249,3.349,0.322,0.056,1409.456,2545.225,reggae
0.252,3.336,0.309,0.055,1522.555,2695.957,reggae
0.246,2.857,0.313,0.057,1485.1,2670.117,reggae
0.245,2.695,0.313,0.056,1525.308,2721.797,reggae
0.246,3.082,0.319,0.057,1494.978,2661.504,reggae
0.242,3.059,0.385,0.058,1434.942,2553.838,reggae
0.251,3.018,0.382,0.057,1472.097,2639.971,reggae
0.256,-1.697,0.621,0.033,1101.918,1963.828,reggae
0.251,-1.961,0.599,0.033,1104.059,1854.009,reggae
0.264,-2.46,0.615,0.033,1203.44,2028.428,reggae
0.273,-2.59,0.589,0.035,1269.555,2282.52,reggae
0.264,-3.467,0.574,0.038,1125.913,1841.089,reggae
0.284,-3.522,0.595,0.041,1192.363,1942.295,reggae
0.289,-4.484,0.473,0.042,1330.101,2138.247,reggae
0.283,-5.573,0.483,0.045,1296.007,2159.78,reggae
0.288,-5.873,0.537,0.047,1490.419,2459.092,reggae
0.283,-6.844,0.46,0.049,1530.34,2693.804,reggae
0.227,5.708,0.304,0.058,1716.34,3669.258,reggae
0.228,5.409,0.251,0.057,1610.975,3443.159,reggae
0.218,5.708,0.215,0.057,1568.825,3298.887,reggae
0.218,5.406,0.202,0.056,1583.663,3335.493,reggae
0.211,5.094,0.205,0.055,1626.808,3540.059,reggae
0.217,5.219,0.206,0.055,1701.095,3634.805,reggae
0.224,5.107,0.195,0.055,1575.812,3404.399,reggae
0.221,5.132,0.191,0.056,1484.878,3102.935,reggae
0.231,4.749,0.192,0.054,1551.099,3352.72,reggae
0.226,4.802,0.19,0.052,1460.301,3064.175,reggae
0.25,1.376,0.273,0.06,1670.633,3257.974,reggae
0.253,0.894,0.267,0.06,1696.289,3346.26,reggae
0.251,0.715,0.272,0.062,1787.25,3600.352,reggae
0.253,0.373,0.271,0.062,1732.023,3402.246,reggae
0.256,-0.06,0.263,0.062,1782.902,3652.031,reggae
0.256,-0.12,0.251,0.063,1775.546,3576.665,reggae
0.257,-1.048,0.23,0.064,1768.15,3492.686,reggae
0.256,-1.56,0.219,0.064,1809.618,3578.818,reggae
0.26,-1.205,0.219,0.065,1886.501,3843.677,reggae
0.248,-1.851,0.217,0.067,1940.712,3994.409,reggae
0.27,-7.436,0.462,0.078,1955.786,4276.494,reggae
0.272,-7.447,0.431,0.08,2047.81,4478.906,reggae
0.279,-7.643,0.388,0.08,1999.339,4246.348,reggae
0.272,-7.898,0.381,0.079,1969.581,4125.762,reggae
0.256,-7.511,0.343,0.076,1893.215,3880.283,reggae
0.26,-7.685,0.315,0.078,1960.099,4084.849,reggae
0.266,-7.097,0.309,0.077,2007.655,4336.787,reggae
0.265,-7.278,0.299,0.077,2002.32,4295.874,reggae
0.249,-7.702,0.267,0.078,2096.132,4573.652,reggae
0.25,-7.961,0.244,0.077,2166.204,4778.218,reggae
0.28,4.82,0.586,0.018,1268.994,2614.131,reggae
0.276,4.239,0.591,0.019,1207.384,2368.652,reggae
0.275,4.251,0.556,0.018,1158.862,2379.419,reggae
0.275,4.521,0.544,0.017,1277.703,2767.017,reggae
0.275,4.481,0.578,0.014,1072.77,2166.24,reggae
0.276,4.38,0.562,0.015,1120.8,2237.3,reggae
